rating,reviews,company,province,parsed_date,processed_reviews,tokenized_reviews,topic
4,tempatnya enak dcari sih krn ga pindah2 trus kalo mo ngirimin oleh2 khas daerah ke luar bangka tu bisa lewat tempet2 yg jual oleh2 da best deh,JNE,Bangka Belitung,2021-01-21,tempat mudah cari pindah pindah kirim vendor khusus daerah negeri jual baik,"['tempat', 'mudah', 'cari', 'pindah', 'pindah', 'kirim', 'vendor', 'khusus', 'daerah', 'negeri', 'jual', 'baik']",Kantor Cabang
4,"JNE berada di Jl. Ahmad Yani No.69, Rw. Bangun, Taman Sari, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684. Pelayanannya baik. Terkadang cukup rame customer yang datang baik mengirim barang, bertanya keberadaan barang kiriman, dan mengambil langsung barang kiriman. Pengiriman barangnya di JNE ini cukup lama.",JNE,Bangka Belitung,2021-01-21,jl ahmad yani nomor rw bangun taman sari kota pangkal pinang pulau bangka belitung layan terkadang ramai customer kirim ada kirim ambil langsung kirim kirim barang lambat,"['jl', 'ahmad', 'yani', 'nomor', 'rw', 'bangun', 'taman', 'sari', 'kota', 'pangkal', 'pinang', 'pulau', 'bangka', 'belitung', 'layan', 'terkadang', 'ramai', 'customer', 'kirim', 'ada', 'kirim', 'ambil', 'langsung', 'kirim', 'kirim', 'barang', 'lambat']",Pelayanan Bagus
5,"Pelayanan nya baik, karyawan nya ramah. Apalagi waktu ngambil barang. Pegawai nya ga ribet. Apalagi pake alamat JNE. Best deh",JNE,Bangka Belitung,2021-01-21,layan karyawan ramah waktu ambil pegawai ribet pakai,"['layan', 'karyawan', 'ramah', 'waktu', 'ambil', 'pegawai', 'ribet', 'pakai']",Pelayanan Bagus
5,"ni laah kurir mantap cpt tanggap komunikatif... dtg paket yg bersangkutan di tlp... bkn yg kaya kurir gratis ongkir,,😁😁😁 …",JNE,Bangka Belitung,2021-01-21,laah bagus cepat tanggap komunikatif sangkut telepon kaya gratis ongkir,"['laah', 'bagus', 'cepat', 'tanggap', 'komunikatif', 'sangkut', 'telepon', 'kaya', 'gratis', 'ongkir']",Pelayanan Bagus
4,Kalau ingin cepat kirim barang ke Bangka (daerah pangkal pinang dan sekitarnya) mendingan kirim paket kesini dan dijemput sendiri. Kalau barang sudah sampai biasanya dihubungi pihak JNE,JNE,Bangka Belitung,2021-01-21,cepat bangka daerah pangkal pinang mending kesini jemput hubung,"['cepat', 'bangka', 'daerah', 'pangkal', 'pinang', 'mending', 'kesini', 'jemput', 'hubung']",Pelayanan Bagus
5,"Pelayanan sekarang lebih baik,walaupun ongkirnya naik brapa persen...yg penting pelayanan harus baik..",JNE,Bangka Belitung,2021-01-21,layan ongkir brapa persen layan,"['layan', 'ongkir', 'brapa', 'persen', 'layan']",Pelayanan Bagus
5,"Kantor cabang utama JNE di pangkalpinang. Counter pengiriman buka senin sampai minggu, jam pelayanan untuk pengiriman sampai jam 12 malam.",JNE,Bangka Belitung,2021-01-21,kantor cabang utama pangkalpinang counter kirim senin layan kirim malam,"['kantor', 'cabang', 'utama', 'pangkalpinang', 'counter', 'kirim', 'senin', 'layan', 'kirim', 'malam']",Pelayanan Bagus
5,"Banyak loket untuk mengirim barang, pelayanan ramah dan baik.. tersedia free amplop untuk mengirim dokumen 👍🏼👍🏼 …",JNE,Bangka Belitung,2021-01-21,loket kirim layan ramah sedia free amplop kirim dokumen,"['loket', 'kirim', 'layan', 'ramah', 'sedia', 'free', 'amplop', 'kirim', 'dokumen']",Pelayanan Bagus
5,"Pelayanan mantab, pertahankan dan tingkatkan lagi servicenya ke customer agar lebih mantul",JNE,Bangka Belitung,2021-01-21,layan tahan tingkat servicenya customer,"['layan', 'tahan', 'tingkat', 'servicenya', 'customer']",Pelayanan Bagus
4,Salah satu tempat jasa pengiriman di bangka belitung. Buka sampai mlm lho,JNE,Bangka Belitung,2021-01-21,salah jasa kirim bangka belitung mlm,"['salah', 'jasa', 'kirim', 'bangka', 'belitung', 'mlm']",Pelayanan Bagus
5,Edisi ambil barang pesenan di JNE pangkal pinang,JNE,Bangka Belitung,2021-01-21,edisi pesan pangkal pinang,"['edisi', 'pesan', 'pangkal', 'pinang']",Pelayanan Bagus
5,"Proses pengiriman dibantu dg baik. Packing rapi, Sy tdk ada kotak  dikasih kotak top deh.",JNE,Bangka Belitung,2021-01-21,proses kirim bantu packing rapi kotak kasih kotak,"['proses', 'kirim', 'bantu', 'packing', 'rapi', 'kotak', 'kasih', 'kotak']",Pelayanan Bagus
5,Petugas ramah dan bisa langsung mengambil barang kesana,JNE,Bangka Belitung,2021-01-21,tugas ramah langsung ambil kesana,"['tugas', 'ramah', 'langsung', 'ambil', 'kesana']",Pelayanan Bagus
5,"Sekarang pelayanan nya sudah lebih teratur, dari yang dulu.... Antri tdk terlalu lama lagi",JNE,Bangka Belitung,2021-01-21,layan atur antri lambat,"['layan', 'atur', 'antri', 'lambat']",Pelayanan Bagus
5,Kurir nya bagus dan cepat juga bisa di percaya . JNE mantaaaap....☺👌👍👍👍 …,JNE,Bangka Belitung,2021-01-21,kurir cepat percaya bagus,"['kurir', 'cepat', 'percaya', 'bagus']",Pelayanan Bagus
5,Pengiriman barang via ekspedisi ini cepat aman dan bagus. Pelayanan cukup rapi dan ramah.,JNE,Bangka Belitung,2021-01-21,kirim via ekspedisi cepat aman bagus layan rapi ramah,"['kirim', 'via', 'ekspedisi', 'cepat', 'aman', 'bagus', 'layan', 'rapi', 'ramah']",Pelayanan Bagus
4,Lumayan lah untuk barang dipaketin datang nya 3-4hari ke tempat tujuan,JNE,Bangka Belitung,2021-01-21, dipaketin tuju,"['dipaketin', 'tuju']",Pelayanan Bagus
4,"AC Ruangan nya kurang dingin
😁😊 …",JNE,Bangka Belitung,2021-01-21,ac ruang dingin,"['ac', 'ruang', 'dingin']",Pelayanan Bagus
4,mudah mencari alamat dengan map,JNE,Bangka Belitung,2021-01-21,mudah cari map,"['mudah', 'cari', 'map']",Pelayanan Bagus
5,Pelayanan nya cepat n brng jg cepat sampe tujuan,JNE,Bangka Belitung,2021-01-21,layan cepat cepat tuju,"['layan', 'cepat', 'cepat', 'tuju']",Pelayanan Bagus
4,"Pake nomor antri buat kita ""tenang"" 😊 …",JNE,Bangka Belitung,2021-01-21,pakai nomor antri tenang,"['pakai', 'nomor', 'antri', 'tenang']",Pelayanan Bagus
4,Terkadang suka lelet pelayanannya..  Tpi good sih,JNE,Bangka Belitung,2021-01-21,terkadang lambat layan bagus,"['terkadang', 'lambat', 'layan', 'bagus']",Pelayanan Bagus
4,Pelayanan cepat dan ramah,JNE,Bangka Belitung,2021-01-21,layan cepat ramah,"['layan', 'cepat', 'ramah']",Pelayanan Bagus
5,tempatnya bagus tpi karyawanya kurang sopan dan agak lama nyampenya,JNE,Bangka Belitung,2021-01-21,tempat bagus karyawanya sopan lambat nyampenya,"['tempat', 'bagus', 'karyawanya', 'sopan', 'lambat', 'nyampenya']",Pelayanan Bagus
5,Tingkatkan lagi pelayanan menjadi semakin lebih baik,JNE,Bangka Belitung,2021-01-21,tingkat layan,"['tingkat', 'layan']",Pelayanan Bagus
5,Mengirim paket lebih hemat dan cepat,JNE,Bangka Belitung,2021-01-21,kirim hemat cepat,"['kirim', 'hemat', 'cepat']",Pelayanan Bagus
4,mantap buka 7 hari sampai jam 9 malam,JNE,Bangka Belitung,2021-01-21,bagus malam,"['bagus', 'malam']",Pelayanan Bagus
5,Cukup kooperatif utk pelacakan dan pickup paketan,JNE,Bangka Belitung,2021-01-21,kooperatif lacak pickup paket,"['kooperatif', 'lacak', 'pickup', 'paket']",Pelayanan Bagus
5,Antri dulu sebelum kirim pesan,JNE,Bangka Belitung,2021-01-21,antri pesan,"['antri', 'pesan']",Pelayanan Bagus
5,CS dan kurirnya baik dan komunikatif,JNE,Bangka Belitung,2021-01-21,customer service kurir komunikatif,"['customer', 'service', 'kurir', 'komunikatif']",Pelayanan Bagus
5,Keamanan sangat baik membantu membawakan kotak dan CS sangat bagus dan detail. Hebat.,JNE,Bangka Belitung,2021-01-21,aman bantu bawa kotak customer service bagus detail hebat,"['aman', 'bantu', 'bawa', 'kotak', 'customer', 'service', 'bagus', 'detail', 'hebat']",Pelayanan Bagus
4,"Tempatnya bagus, pelayanannya bagus, parkirnya susah di sini.",JNE,Bangka Belitung,2021-01-21,tempat bagus layan bagus parkir susah,"['tempat', 'bagus', 'layan', 'bagus', 'parkir', 'susah']",Pelayanan Bagus
4,"Kantor JNE setempat. Tempatnya bagus, aksesnya mudah, dan pengerjaannya profesional",JNE,Bangka Belitung,2021-01-21,kantor tempat bagus akses mudah kerja profesional,"['kantor', 'tempat', 'bagus', 'akses', 'mudah', 'kerja', 'profesional']",Pelayanan Bagus
5,Pelayanan yang luar biasa dari orang-orang hebat...,JNE,Bangka Belitung,2021-01-21,layan orang orang hebat,"['layan', 'orang', 'orang', 'hebat']",Pelayanan Bagus
4,Saya suka layanan sam day untuk kurir ini,JNE,Bangka Belitung,2021-01-21,sam day,"['sam', 'day']",Pelayanan Bagus
5,Terbaik,JNE,Bangka Belitung,2021-01-21,baik,['baik'],Pelayanan Bagus
5,Oke,JNE,Bangka Belitung,2021-01-21,nan,['nan'],Pelayanan Bagus
4,Pelayanan cepat dan bagus,JNE,Bangka Belitung,2021-01-21,layan cepat bagus,"['layan', 'cepat', 'bagus']",Pelayanan Bagus
5,Bersih dan rapi,JNE,Bangka Belitung,2021-01-21,bersih rapi,"['bersih', 'rapi']",Pelayanan Bagus
4,Dll Pusatkan di pangkal pinang,JNE,Bangka Belitung,2021-01-21,pusat pangkal pinang,"['pusat', 'pangkal', 'pinang']",Pelayanan Bagus
5,Respon CEPAT..Bagus..,JNE,Bangka Belitung,2021-01-21,respon cepat bagus,"['respon', 'cepat', 'bagus']",Pelayanan Bagus
5,Sejauh ini bagus,JNE,Bangka Belitung,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,menyesap,JNE,Bangka Belitung,2021-01-21,sesap,['sesap'],Pelayanan Bagus
5,Joss,JNE,Bangka Belitung,2021-01-21,joss,['joss'],Pelayanan Bagus
4,Berlangganan untuk mengirim barang,JNE,Bangka Belitung,2021-01-21,langgan kirim,"['langgan', 'kirim']",Pelayanan Bagus
4,melihat,JNE,Bangka Belitung,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Ssiip,JNE,Bangka Belitung,2021-01-21,ssiip,['ssiip'],Pelayanan Bagus
5,Dll,JNE,Bangka Belitung,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Luar biasa,JNE,Bangka Belitung,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Layanan Pelanggan ramah,JNE,Bangka Belitung,2021-01-21,langgan ramah,"['langgan', 'ramah']",Pelayanan Bagus
5,Kirim2,JNE,Bangka Belitung,2021-01-21,grimm,['grimm'],Pelayanan Bagus
5,Minat,JNE,Bangka Belitung,2021-01-21,minat,['minat'],Pelayanan Bagus
5,Tuhan,JNE,Bangka Belitung,2021-01-21,tuhan,['tuhan'],Pelayanan Bagus
5,Bagus,JNE,Bangka Belitung,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Servis terbaik,JNE,Bangka Belitung,2021-01-21,servis baik,"['servis', 'baik']",Pelayanan Bagus
4,Bagus,JNE,Bangka Belitung,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Respon cepat,JNE,Bangka Belitung,2021-01-21,respon cepat,"['respon', 'cepat']",Pelayanan Bagus
5,Cepat,JNE,Bangka Belitung,2021-01-21,cepat,['cepat'],Pelayanan Bagus
5,Itu bagus,JNE,Bangka Belitung,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Pelayanan bagus,JNE,Bangka Belitung,2021-01-21,layan bagus,"['layan', 'bagus']",Pelayanan Bagus
4,Cukup profesional...,JNE,Bangka Belitung,2021-01-21,profesional,['profesional'],Pelayanan Bagus
4,Pelayanan yang baik,JNE,Bangka Belitung,2021-01-21,layan,['layan'],Pelayanan Bagus
4,Tempat yang bagus,JNE,Bangka Belitung,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,penuh,JNE,Bangka Belitung,2021-01-21,penuh,['penuh'],Pelayanan Bagus
4,DLL,JNE,Bangka Belitung,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Kargo cepat,JNE,Bangka Belitung,2021-01-21,kargo cepat,"['kargo', 'cepat']",Pelayanan Bagus
5,"Sangat sangat mengecewakan paket udh di kurir dari pagi sampe sore tapi blm dikirim kalah sama shope expres dr pagi sampe sore udh 2 kali nganter paket, sangat sangat merugikan usaha org !!!!",JNE,Banten,2021-01-21,kecewa pagi sore kirim kalah expres pagi sore nganter rugi usaha orang,"['kecewa', 'pagi', 'sore', 'kirim', 'kalah', 'expres', 'pagi', 'sore', 'nganter', 'rugi', 'usaha', 'orang']",Pelayanan Bagus
4,"Kantor JNE Cabang Utama Cilegon dan Serang, tempat mengirim paket dan mengambil paket ditempat utk wilayah serang, klo dr cilegon ambil kesini kejauhan, daripada nunggu couriernya keliling seharian sblm ngantar paket kerumah anda, lebih …",JNE,Banten,2021-01-21,kantor cabang utama cilegon kirim ambil tempat wilayah cilegon kesini jauh couriernya keliling hari sblm ngantar rumah,"['kantor', 'cabang', 'utama', 'cilegon', 'kirim', 'ambil', 'tempat', 'wilayah', 'cilegon', 'kesini', 'jauh', 'couriernya', 'keliling', 'hari', 'sblm', 'ngantar', 'rumah']",Pelayanan Bagus
4,"Kamar nyaman.
Tempat bersih
Parkir luas …",JNE,Banten,2021-01-21,kamar nyaman bersih parkir luas,"['kamar', 'nyaman', 'bersih', 'parkir', 'luas']",Pelayanan Bagus
5,"JNE Pusat Kota Serang, berada di Kawasan Kota Serang Baru Highland Park. Gudang dan Tempat pengiriman serta pengambilan Paket.
Lokasinya strategis, tempatnya nyaman dan bersih, pelayananya ramah.",JNE,Banten,2021-01-21,pusat kota kawasan kota highland park kirim ambil lokasi strategis tempat nyaman bersih ramah,"['pusat', 'kota', 'kawasan', 'kota', 'highland', 'park', 'kirim', 'ambil', 'lokasi', 'strategis', 'tempat', 'nyaman', 'bersih', 'ramah']",Pelayanan Bagus
5,"Petugas di sini ramah, sering mengirim paket lewat sini karena cepat (mungkin karena disini pusat di area cilegon).
Yang saya suka, di sini buka sampai malam. Kalau tidak salah sampai jam 23.00 WIB",JNE,Banten,2021-01-21,tugas ramah kirim cepat pusat area cilegon malam salah wib,"['tugas', 'ramah', 'kirim', 'cepat', 'pusat', 'area', 'cilegon', 'malam', 'salah', 'wib']",Pelayanan Bagus
5,"Pengiriman jasa terbaik,.
Utamakan sholat dan keselamatan kerja",JNE,Banten,2021-01-21,kirim jasa baik utama sholat selamat kerja,"['kirim', 'jasa', 'baik', 'utama', 'sholat', 'selamat', 'kerja']",Pelayanan Bagus
4,"Hmm... JNE, Kantor JNEnya masuk ke area perumahan. Untuk pelayanan sepertinya perlu ditingkatkan. Dan trimakasih kalau ada kendala dengan pengiriman lumayan fast respon.",JNE,Banten,2021-01-21,hmm kantor jnenya masuk area rumah layan tingkat trimakasih kendala kirim fast respon,"['hmm', 'kantor', 'jnenya', 'masuk', 'area', 'rumah', 'layan', 'tingkat', 'trimakasih', 'kendala', 'kirim', 'fast', 'respon']",Pelayanan Bagus
5,"Terimakasih petugas nya ramah"", saya ambil barang pesanan istri langsung take action. Ngga nyampe 20 mrnit",JNE,Banten,2021-01-21,tugas ramah pesan istri langsung take action mrnit,"['tugas', 'ramah', 'pesan', 'istri', 'langsung', 'take', 'action', 'mrnit']",Pelayanan Bagus
4,"Pelayanannya ramah. Saya selalu kirim barang ke JNE sini dan ambil barang juga sama. Bahkan pernah lagi ngirim barang ngerasain gempa di JNE sini, lucu juga sih. …",JNE,Banten,2021-01-21,layan ramah ngerasain gempa lucu,"['layan', 'ramah', 'ngerasain', 'gempa', 'lucu']",Pelayanan Bagus
5,"Mbak yang jaga sangat helpfull sekali. Amanah juga. Saya lagi kirim barang, tiba-tiba baby menangis di rumah. Akhirnya saya harus pulang sebelum proses pengiriman selesai. …",JNE,Banten,2021-01-21,mbak jaga helpfull amanah baby menang rumah pulang proses kirim,"['mbak', 'jaga', 'helpfull', 'amanah', 'baby', 'menang', 'rumah', 'pulang', 'proses', 'kirim']",Pelayanan Bagus
5,"Parkir mudah, luas, pelayanan baik, hanya saja di jam-jam tertentu ketika sedang puncak, terkesan kekurangan petugas sehingga antriannya jadi sangat lama. Toiletnya ngumpet di bagian lain gedung ini.Masuk ke dalam pelayanan pengirkmannya …",JNE,Banten,2021-01-21,parkir mudah luas layan puncak kes kurang tugas antri lambat toilet sembunyi gedung masuk layan pengirkmannya,"['parkir', 'mudah', 'luas', 'layan', 'puncak', 'kes', 'kurang', 'tugas', 'antri', 'lambat', 'toilet', 'sembunyi', 'gedung', 'masuk', 'layan', 'pengirkmannya']",Pelayanan Bagus
5,"Di kantor JNE KSB sangat2 membantu pengirim yg urgent di waktu malam hari.
Karena di kantor JNE KSB masih menerima pengiriman sampai jam 23:30 malam",JNE,Banten,2021-01-21,kantor ksb bantu kirim urgent waktu malam kantor ksb terima kirim malam,"['kantor', 'ksb', 'bantu', 'kirim', 'urgent', 'waktu', 'malam', 'kantor', 'ksb', 'terima', 'kirim', 'malam']",Pelayanan Bagus
4,"Minggu, 24 Februari 2019

Cabang utama Banten, selain di Cilegon, Rangkas. Tempatnya rada ke dalam masuk …",JNE,Banten,2021-01-21,februari cabang utama banten cilegon rangkas tempat rada masuk,"['februari', 'cabang', 'utama', 'banten', 'cilegon', 'rangkas', 'tempat', 'rada', 'masuk']",Pelayanan Bagus
5,Tempat nya adem dan pelayanan nya ramah,JNE,Banten,2021-01-21,adem layan ramah,"['adem', 'layan', 'ramah']",Pelayanan Bagus
5,Seluruh pegawai dan kru nya ramah dan helpfull banget dan kalo kita jemput bola walaupun kepagian mereka tetep profesional...walaupun blm jam kerjanya,JNE,Banten,2021-01-21,pegawai kru ramah helpfull jemput bola pagi tetep profesional kerja,"['pegawai', 'kru', 'ramah', 'helpfull', 'jemput', 'bola', 'pagi', 'tetep', 'profesional', 'kerja']",Pelayanan Bagus
5,Jne semoga lebih majuu 🙏 …,JNE,Banten,2021-01-21,moga majuu,"['moga', 'majuu']",Pelayanan Bagus
5,tempat di area perumahan KSB [ kota serang baru] kalau ada pengiriman dan ambil paket bisa langsung datang ke tempat nya cepat pelayanan nya,JNE,Banten,2021-01-21,area rumah ksb kota kirim langsung cepat layan,"['area', 'rumah', 'ksb', 'kota', 'kirim', 'langsung', 'cepat', 'layan']",Pelayanan Bagus
5,Setiap hari pasti kesini utk kirim barang..,JNE,Banten,2021-01-21,kesini,['kesini'],Pelayanan Bagus
5,Kalo pake JNE kiriman paketnya cepet sampai.,JNE,Banten,2021-01-21,pakai kirim paket cepat,"['pakai', 'kirim', 'paket', 'cepat']",Pelayanan Bagus
5,Ini JNE utk pengambilan barang jika tertulis Cilegon. Semua paket yg utk kota serang disini. Staf ramah.,JNE,Banten,2021-01-21,ambil tulis cilegon kota staf ramah,"['ambil', 'tulis', 'cilegon', 'kota', 'staf', 'ramah']",Pelayanan Bagus
5,"Pelayanannya baik, tempatnya bersih, the best lah, I LOVE JNE",JNE,Banten,2021-01-21,layan tempat bersih  i,"['layan', 'tempat', 'bersih', 'i']",Pelayanan Bagus
5,"Orang2 nya sopan, membantu sekali buat saya yg awam sama belanja online",JNE,Banten,2021-01-21,orang sopan bantu awam belanja online,"['orang', 'sopan', 'bantu', 'awam', 'belanja', 'online']",Pelayanan Bagus
4,"Untuk pengambilan hari Minggu, petugasnya hanya melayani paket YES",JNE,Banten,2021-01-21,ambil tugas layan yes,"['ambil', 'tugas', 'layan', 'yes']",Pelayanan Bagus
4,Pusatnya JNE di kota Serang. Bagus sih pelayanannya.  Meski tempatnya agak kumuh,JNE,Banten,2021-01-21,pusat kota bagus layan tempat kumuh,"['pusat', 'kota', 'bagus', 'layan', 'tempat', 'kumuh']",Pelayanan Bagus
5,Mantap lebih dekat....,JNE,Banten,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Oke,JNE,Banten,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Tidak apa-apa,JNE,Banten,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Kerja bagus Kurir,JNE,Banten,2021-01-21,kerja bagus,"['kerja', 'bagus']",Pelayanan Bagus
5,Kerja bagus,JNE,Banten,2021-01-21,kerja bagus,"['kerja', 'bagus']",Pelayanan Bagus
5,Pengantar,JNE,Banten,2021-01-21,antar,['antar'],Pelayanan Bagus
5,kurir paket terbaik....,JNE,Banten,2021-01-21,baik,['baik'],Pelayanan Bagus
5,Bagus,JNE,Banten,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,masekhenhom,JNE,Banten,2021-01-21,masekhanhome,['masekhanhome'],Pelayanan Bagus
5,saya tidak berkomentar,JNE,Banten,2021-01-21,komentar,['komentar'],Pelayanan Bagus
5,sangat bagus,JNE,Banten,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Mantaap,JNE,Banten,2021-01-21,suhu,['suhu'],Pelayanan Bagus
5,Pelayanan bagus dan fast respon,JNE,Banten,2021-01-21,layan bagus fast respon,"['layan', 'bagus', 'fast', 'respon']",Pelayanan Bagus
4,menyesap,JNE,Banten,2021-01-21,sesap,['sesap'],Pelayanan Bagus
5,Tempatku bekerja,JNE,Banten,2021-01-21,tempat,['tempat'],Pelayanan Bagus
5,Atas,JNE,Banten,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Ksb,JNE,Banten,2021-01-21,ksb,['ksb'],Pelayanan Bagus
5,Menyesap,JNE,Banten,2021-01-21,sesap,['sesap'],Pelayanan Bagus
5,Tempat Yang Bagus..,JNE,Banten,2021-01-21,bagus,['bagus'],Pelayanan Bagus
4,"Lokasi pinggir jalan. Intinya ke arah Toko Rabbani dari simpang skip kota Bengkulu.
Oh iya hati2 kalo dari arah berlawanan karena pas mau nyebrang kondisi lalu lintasnya biasanya cukup ramai.",JNE,Bengkulu,2021-01-21,lokasi pinggir jalan inti arah toko rabbani simpang skip kota hati arah lawan pas nyebrang kondisi lintas ramai,"['lokasi', 'pinggir', 'jalan', 'inti', 'arah', 'toko', 'rabbani', 'simpang', 'skip', 'kota', 'hati', 'arah', 'lawan', 'pas', 'nyebrang', 'kondisi', 'lintas', 'ramai']",Pelayanan Bagus
4,"Saya pernah membeli handpone di sebuah aplikasi jual beli online yaitu lazada. saya membeli handpone tersebut dan menggunakan jasa pengiriman jne. Dan ternyata layanan pengiriman barang yg cukup cepet,baik,ramah.",JNE,Bengkulu,2021-01-21,beli handpone aplikasi jual beli online beli handpone jasa kirim kirim cepat ramah,"['beli', 'handpone', 'aplikasi', 'jual', 'beli', 'online', 'beli', 'handpone', 'jasa', 'kirim', 'kirim', 'cepat', 'ramah']",Pelayanan Bagus
